,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.34766355140186916,0.0,0.0,0.34953271028037386,0.30280373831775703,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32578397212543553,0.0,0.0,0.39198606271777003,0.28222996515679444,0.0,0.0,0.0
AFz,0.334020618556701,0.0,0.0,0.334020618556701,0.3319587628865979,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
