,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.4685714285714286,0.0,0.0,0.0,0.3914285714285714,0.0,0.14,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.42857142857142855,0.0,0.0,0.0,0.5079365079365079,0.0,0.06349206349206349,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.2786885245901639,0.0,0.0,0.0,0.12021857923497267,0.0,0.6010928961748634,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
