,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.28973277074542897,0.0,0.1279887482419128,0.2911392405063291,0.2911392405063291,0.0,0.0,0.0
T7,0.0,0.7058823529411765,0.0,0.0,0.0,0.29411764705882354,0.0,0.0
TP9,0.18712273641851107,0.0,0.3843058350100604,0.20724346076458752,0.22132796780684105,0.0,0.0,0.0
Fp2,0.27636849132176233,0.0,0.1348464619492657,0.2937249666221629,0.29506008010680906,0.0,0.0,0.0
AFz,0.26813471502590674,0.0,0.13989637305699482,0.2862694300518135,0.30569948186528495,0.0,0.0,0.0
F1,0.0,0.35080645161290325,0.0,0.0,0.0,0.6491935483870968,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
