,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.4807692307692308,0.0,0.0,0.391025641025641,0.1282051282051282,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.43356643356643354,0.0,0.0,0.42657342657342656,0.13986013986013987,0.0,0.0,0.0
AFz,0.3387096774193548,0.0,0.0,0.3387096774193548,0.3225806451612903,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
