,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.3768531802965088,0.0,0.04351984696317551,0.2783357245337159,0.2778574844571975,0.0,0.0234337637494022,0.0
T7,0.0,0.7796052631578947,0.0,0.0,0.0,0.17982456140350878,0.04057017543859649,0.0
TP9,0.07724252491694353,0.0,0.6877076411960132,0.08554817275747509,0.09136212624584718,0.0,0.0,0.05813953488372093
Fp2,0.3093220338983051,0.0,0.05349576271186441,0.3718220338983051,0.2653601694915254,0.0,0.0,0.0
AFz,0.28326810176125244,0.0,0.05283757338551859,0.24412915851272016,0.40998043052837574,0.0,0.009784735812133072,0.0
F1,0.0,0.1501865671641791,0.0,0.0,0.0,0.6968283582089553,0.15298507462686567,0.0
P1,0.06692913385826772,0.048556430446194225,0.0,0.0,0.028871391076115485,0.2099737532808399,0.6456692913385826,0.0
AF8,0.0,0.0,0.09646739130434782,0.0,0.0,0.0,0.0,0.9035326086956522
