,Fp1,F7,TP9,TP10,Fp2,AF7,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.40397350993377484,0.0,0.0,0.0,0.3973509933774834,0.1986754966887417
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P1,0.0,0.0,0.2196969696969697,0.0,0.0,0.0,0.4431818181818182,0.3371212121212121
AF8,0.0,0.0,0.08408408408408409,0.0,0.0,0.0,0.26126126126126126,0.6546546546546547
