,bankssts-lh,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,transversetemporal-rh
bankssts-lh,0.9662162162162162,0.02027027027027027,0.013513513513513514,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.020202020202020204,0.8181818181818182,0.10101010101010101,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0
entorhinal-lh,0.038461538461538464,0.16346153846153846,0.6826923076923077,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.9130434782608695,0.03260869565217391,0.010869565217391304,0.043478260869565216,0.0
frontalpole-rh,0.0,0.0,0.07228915662650602,0.0,0.927710843373494,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.05309734513274336,0.07964601769911504,0.0,0.0,0.8230088495575221,0.0,0.04424778761061947
parsorbitalis-rh,0.0,0.009708737864077669,0.0,0.05825242718446602,0.0,0.0,0.9320388349514563,0.0
transversetemporal-rh,0.014492753623188406,0.028985507246376812,0.0,0.0,0.0,0.07246376811594203,0.0,0.8840579710144928
