subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S39,Sess01,MOTOR_EXECUTION-LEFT,0.935730603532461,0.9999999999999999,0.8047491186645599,1.0756899487752813,bootstrap,subcritical,hrfwin_lf_mayer
S39,Sess01,MOTOR_EXECUTION-RIGHT,0.8590880385094781,0.9999999999999997,0.7548069274099654,0.945405161627588,bootstrap,subcritical,hrfwin_lf_mayer
S39,Sess01,MOTOR_IMAGERY-LEFT,0.9265287401510313,1.0000000000000002,0.8330831777155308,1.0117298761609905,bootstrap,subcritical,hrfwin_lf_mayer
S39,Sess01,MOTOR_IMAGERY-RIGHT,1.06256918415753,1.0000000000000009,0.9394516178266178,1.2196206026991214,bootstrap,supercritical,hrfwin_lf_mayer
S39,Sess01,MOTOR_EXECUTION,0.8974093210209695,0.9999999999999998,0.7797780230372626,1.0105475552014347,bootstrap,subcritical,hrfwin_lf_mayer
S39,Sess01,MOTOR_IMAGERY,0.9945489621542807,1.0000000000000004,0.8862673977710742,1.115675239430056,bootstrap,supercritical,hrfwin_lf_mayer
S39,Sess01,LEFT,0.9311296718417461,1.0,0.8189161481900453,1.043709912468136,bootstrap,subcritical,hrfwin_lf_mayer
S39,Sess01,RIGHT,0.9608286113335041,1.0000000000000002,0.8471292726182915,1.0825128821633547,bootstrap,supercritical,hrfwin_lf_mayer
S39,Sess01,LEFT_vs_RIGHT,-0.029698939491757947,0.0,-0.2635967339733094,0.19658063984984442,bootstrap,delta,hrfwin_lf_mayer
S39,Sess01,IMAGERY_vs_EXECUTION,0.0971396411333112,0.0,-0.12428015743036047,0.33589721639279335,bootstrap,delta,hrfwin_lf_mayer
S39,Sess01,ME_LEFT_vs_ME_RIGHT,0.07664256502298283,0.0,-0.14065604296302814,0.320883021365316,bootstrap,delta,hrfwin_lf_mayer
S39,Sess01,MI_LEFT_vs_MI_RIGHT,-0.13604044400649873,0.0,-0.38653742498359067,0.07227825833437274,bootstrap,delta,hrfwin_lf_mayer
