,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.575,0.2,0.0,0.0,0.225,0.0,0.0,0.0
precentral-lh,0.04878048780487805,0.18902439024390244,0.1524390243902439,0.1402439024390244,0.1951219512195122,0.13414634146341464,0.1402439024390244,0.0
rostralmiddlefrontal-lh,0.0,0.16447368421052633,0.19736842105263158,0.16447368421052633,0.17105263157894737,0.14473684210526316,0.15789473684210525,0.0
superiorfrontal-rh,0.0,0.16891891891891891,0.16891891891891891,0.16891891891891891,0.16891891891891891,0.1554054054054054,0.16216216216216217,0.006756756756756757
superiorparietal-lh,0.059880239520958084,0.17365269461077845,0.15568862275449102,0.1437125748502994,0.19760479041916168,0.1317365269461078,0.1377245508982036,0.0
superiorparietal-rh,0.0,0.16296296296296298,0.16296296296296298,0.17037037037037037,0.16296296296296298,0.16296296296296298,0.16296296296296298,0.014814814814814815
superiortemporal-lh,0.0,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.15602836879432624,0.16312056737588654,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.9767441860465116
