,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.18371212121212122,0.13636363636363635,0.08712121212121213,0.10795454545454546,0.12310606060606061,0.14204545454545456,0.11742424242424243,0.10227272727272728
inferiorparietal-rh,0.1196319018404908,0.14263803680981596,0.10276073619631902,0.1196319018404908,0.13190184049079753,0.1411042944785276,0.1273006134969325,0.11503067484662577
insula-lh,0.08469055374592833,0.11889250814332247,0.14332247557003258,0.12866449511400652,0.13192182410423453,0.10912052117263844,0.13680781758957655,0.1465798045602606
isthmuscingulate-rh,0.09545454545454546,0.12575757575757576,0.11363636363636363,0.13787878787878788,0.1409090909090909,0.11818181818181818,0.1409090909090909,0.12727272727272726
lateraloccipital-rh,0.10042432814710042,0.13012729844413012,0.10608203677510608,0.12588401697312587,0.1471004243281471,0.12164073550212164,0.14427157001414428,0.12446958981612447
lingual-rh,0.1312803889789303,0.14100486223662884,0.09886547811993517,0.1166936790923825,0.12965964343598055,0.1458670988654781,0.12479740680713128,0.11183144246353323
precuneus-rh,0.09431345353675451,0.12343966712898752,0.10818307905686546,0.12482662968099861,0.14840499306518723,0.11511789181692095,0.15256588072122051,0.13314840499306518
superiorparietal-rh,0.08620689655172414,0.11637931034482758,0.1235632183908046,0.1235632183908046,0.13793103448275862,0.10775862068965517,0.14942528735632185,0.15517241379310345
