,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.19402985074626866,0.14111261872455902,0.07869742198100407,0.10481682496607869,0.13398914518317503,0.15332428765264586,0.09871099050203527,0.09531886024423337
inferiorparietal-rh,0.1182201158504476,0.1590310689836756,0.08583464981569247,0.11743022643496577,0.14454976303317535,0.1429699842022117,0.12006319115323855,0.11190100052659295
insula-lh,0.08793800539083559,0.11826145552560646,0.22371967654986524,0.10512129380053908,0.11691374663072776,0.10849056603773585,0.11758760107816711,0.12196765498652291
isthmuscingulate-rh,0.09739490822972173,0.13321492007104796,0.08821788040260509,0.15452930728241562,0.13824748371817644,0.1267021906453523,0.13854351687388988,0.123149792776791
lateraloccipital-rh,0.11183865898376114,0.14745940282870612,0.08486118386589837,0.12048192771084337,0.15269774751178627,0.14143530644316396,0.12362493452069147,0.1176008381351493
lingual-rh,0.13281467074187275,0.144206724090025,0.08168935815504307,0.11336482356210058,0.14059460961378162,0.16449013614893027,0.11447624340094471,0.10836343428730202
precuneus-rh,0.08783969256107603,0.13038704364534723,0.08976118583584958,0.12956354652758714,0.13395553115564096,0.11940708207521274,0.16113093604172385,0.14795498215756245
superiorparietal-rh,0.08795518207282914,0.12436974789915967,0.09523809523809523,0.11960784313725491,0.130812324929972,0.11792717086834734,0.15518207282913166,0.1689075630252101
