,F3,AF7,AF3,TP7,PO7,PO3,POz,AF8
F3,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.011764705882352941,0.8823529411764706,0.0,0.0,0.0,0.0,0.10588235294117647
TP7,0.04265402843601896,0.0,0.0,0.957345971563981,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.023255813953488372,0.23255813953488372,0.0,0.0,0.0,0.0,0.7441860465116279
