,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.4,0.125,0.125,0.075,0.0,0.175,0.1,0.0
caudalmiddlefrontal-rh,0.07228915662650602,0.27710843373493976,0.13253012048192772,0.1927710843373494,0.0,0.10843373493975904,0.14457831325301204,0.07228915662650602
postcentral-lh,0.07407407407407407,0.18518518518518517,0.2222222222222222,0.12962962962962962,0.0,0.2037037037037037,0.12962962962962962,0.05555555555555555
precentral-rh,0.07042253521126761,0.2535211267605634,0.14084507042253522,0.2112676056338028,0.0,0.09859154929577464,0.15492957746478872,0.07042253521126761
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0625
superiorfrontal-rh,0.1276595744680851,0.14893617021276595,0.19148936170212766,0.10638297872340426,0.0,0.3191489361702128,0.10638297872340426,0.0
superiorparietal-rh,0.09259259259259259,0.2037037037037037,0.18518518518518517,0.14814814814814814,0.0,0.12962962962962962,0.18518518518518517,0.05555555555555555
superiortemporal-rh,0.0,0.17647058823529413,0.14705882352941177,0.17647058823529413,0.0,0.058823529411764705,0.14705882352941177,0.29411764705882354
