,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.5625,0.0,0.0,0.0,0.0,0.0,0.25,0.1875
inferiorparietal-rh,0.0,0.42592592592592593,0.018518518518518517,0.2222222222222222,0.12962962962962962,0.2037037037037037,0.0,0.0
parsopercularis-lh,0.0,0.0,0.5306122448979592,0.061224489795918366,0.2653061224489796,0.14285714285714285,0.0,0.0
postcentral-rh,0.0,0.0975609756097561,0.08536585365853659,0.35365853658536583,0.23170731707317074,0.23170731707317074,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.03076923076923077,0.24615384615384617,0.15384615384615385,0.4,0.16923076923076924,0.0,0.0
superiorfrontal-rh,0.0,0.11235955056179775,0.12359550561797752,0.16853932584269662,0.1797752808988764,0.4157303370786517,0.0,0.0
superiorparietal-rh,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
superiortemporal-rh,0.2,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333
