,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
caudalmiddlefrontal-rh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
parsopercularis-lh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
parstriangularis-rh,0.12320328542094455,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363,0.12525667351129363
precentral-lh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
rostralmiddlefrontal-lh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
superiorfrontal-lh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
superiortemporal-lh,0.11320754716981132,0.12830188679245283,0.12830188679245283,0.1169811320754717,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
