,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
caudalmiddlefrontal-rh,0.01592356687898089,0.21656050955414013,0.15605095541401273,0.025477707006369428,0.21656050955414013,0.13694267515923567,0.15605095541401273,0.07643312101910828
parsopercularis-lh,0.01838235294117647,0.17647058823529413,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.15808823529411764,0.17647058823529413,0.08823529411764706
parstriangularis-rh,0.045454545454545456,0.06363636363636363,0.06363636363636363,0.3090909090909091,0.1,0.19090909090909092,0.06363636363636363,0.16363636363636364
postcentral-lh,0.015060240963855422,0.20180722891566266,0.14759036144578314,0.04216867469879518,0.21686746987951808,0.14457831325301204,0.14759036144578314,0.08433734939759036
precentral-lh,0.016778523489932886,0.14093959731543623,0.14093959731543623,0.08053691275167785,0.1610738255033557,0.19463087248322147,0.14093959731543623,0.12416107382550336
rostralmiddlefrontal-lh,0.01838235294117647,0.17647058823529413,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.15808823529411764,0.17647058823529413,0.08823529411764706
superiortemporal-lh,0.024875621890547265,0.11442786069651742,0.11442786069651742,0.1044776119402985,0.14427860696517414,0.19402985074626866,0.11442786069651742,0.1890547263681592
