,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.2696078431372549,0.09803921568627451,0.1323529411764706,0.12254901960784313,0.2549019607843137,0.0,0.0,0.12254901960784313
caudalmiddlefrontal-rh,0.13924050632911392,0.26582278481012656,0.15822784810126583,0.18354430379746836,0.14556962025316456,0.06329113924050633,0.012658227848101266,0.03164556962025317
parsopercularis-lh,0.1888111888111888,0.17482517482517482,0.2517482517482518,0.21678321678321677,0.16783216783216784,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.13106796116504854,0.15048543689320387,0.15048543689320387,0.22330097087378642,0.13592233009708737,0.08737864077669903,0.05339805825242718,0.06796116504854369
superiorparietal-rh,0.23696682464454977,0.10426540284360189,0.11374407582938388,0.11848341232227488,0.2559241706161137,0.023696682464454975,0.009478672985781991,0.13744075829383887
superiortemporal-lh,0.0,0.0743801652892562,0.0,0.14049586776859505,0.03305785123966942,0.39669421487603307,0.23140495867768596,0.12396694214876033
superiortemporal-rh,0.0,0.021739130434782608,0.0,0.10144927536231885,0.021739130434782608,0.2246376811594203,0.5434782608695652,0.08695652173913043
supramarginal-rh,0.17006802721088435,0.04081632653061224,0.0,0.08843537414965986,0.19727891156462585,0.10884353741496598,0.061224489795918366,0.3333333333333333
