,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.2631578947368421,0.031578947368421054,0.24736842105263157,0.07368421052631578,0.1631578947368421,0.010526315789473684,0.0,0.21052631578947367
parstriangularis-rh,0.08108108108108109,0.3783783783783784,0.08108108108108109,0.08108108108108109,0.0,0.2972972972972973,0.0,0.08108108108108109
postcentral-rh,0.1951219512195122,0.024390243902439025,0.2804878048780488,0.11788617886178862,0.13821138211382114,0.044715447154471545,0.0,0.1991869918699187
rostralmiddlefrontal-rh,0.09448818897637795,0.047244094488188976,0.2125984251968504,0.29133858267716534,0.03937007874015748,0.12598425196850394,0.031496062992125984,0.15748031496062992
superiorparietal-rh,0.23484848484848486,0.0,0.25,0.05303030303030303,0.26515151515151514,0.030303030303030304,0.0,0.16666666666666666
superiortemporal-lh,0.007042253521126761,0.15492957746478872,0.056338028169014086,0.1056338028169014,0.014084507042253521,0.39436619718309857,0.13380281690140844,0.13380281690140844
superiortemporal-rh,0.0,0.0,0.0,0.02531645569620253,0.0,0.21518987341772153,0.5822784810126582,0.17721518987341772
supramarginal-rh,0.1703056768558952,0.026200873362445413,0.20087336244541484,0.08296943231441048,0.09170305676855896,0.08296943231441048,0.06986899563318777,0.27510917030567683
