,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666
parstriangularis-rh,0.0,0.07407407407407407,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.14814814814814814
rostralmiddlefrontal-rh,0.0,0.07142857142857142,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.25,0.07142857142857142,0.14285714285714285
superiortemporal-lh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666
superiortemporal-rh,0.0,0.06896551724137931,0.1724137931034483,0.20689655172413793,0.06896551724137931,0.27586206896551724,0.06896551724137931,0.13793103448275862
supramarginal-lh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666
supramarginal-rh,0.0,0.08,0.2,0.2,0.08,0.2,0.08,0.16
