,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
caudalmiddlefrontal-rh,0.06666666666666667,0.2,0.06666666666666667,0.2,0.2,0.0,0.2,0.06666666666666667
parstriangularis-rh,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
rostralmiddlefrontal-rh,0.06666666666666667,0.2,0.06666666666666667,0.2,0.2,0.0,0.2,0.06666666666666667
superiortemporal-lh,0.06666666666666667,0.2,0.06666666666666667,0.2,0.2,0.0,0.2,0.06666666666666667
superiortemporal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
supramarginal-lh,0.06666666666666667,0.2,0.06666666666666667,0.2,0.2,0.0,0.2,0.06666666666666667
supramarginal-rh,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
