,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.15,0.03333333333333333,0.15,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.08333333333333333,0.11666666666666667
inferiorparietal-rh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
postcentral-lh,0.15,0.03333333333333333,0.15,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.08333333333333333,0.11666666666666667
postcentral-rh,0.140625,0.03125,0.140625,0.21875,0.125,0.15625,0.078125,0.109375
superiorfrontal-lh,0.15517241379310345,0.034482758620689655,0.15517241379310345,0.15517241379310345,0.13793103448275862,0.15517241379310345,0.08620689655172414,0.1206896551724138
superiorfrontal-rh,0.14754098360655737,0.03278688524590164,0.14754098360655737,0.18032786885245902,0.13114754098360656,0.16393442622950818,0.08196721311475409,0.11475409836065574
superiorparietal-lh,0.13953488372093023,0.046511627906976744,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.13953488372093023
superiorparietal-rh,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.09259259259259259,0.12962962962962962
