,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.027777777777777776,0.0
inferiorparietal-rh,0.10204081632653061,0.20408163265306123,0.14285714285714285,0.1836734693877551,0.16326530612244897,0.1836734693877551,0.02040816326530612,0.0
postcentral-lh,0.1111111111111111,0.17777777777777778,0.15555555555555556,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.022222222222222223,0.0
postcentral-rh,0.10204081632653061,0.20408163265306123,0.14285714285714285,0.1836734693877551,0.16326530612244897,0.1836734693877551,0.02040816326530612,0.0
superiorfrontal-lh,0.10416666666666667,0.1875,0.14583333333333334,0.1875,0.16666666666666666,0.1875,0.020833333333333332,0.0
superiorfrontal-rh,0.10204081632653061,0.20408163265306123,0.14285714285714285,0.1836734693877551,0.16326530612244897,0.1836734693877551,0.02040816326530612,0.0
superiorparietal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
