,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.18702290076335878,0.08778625954198473,0.14122137404580154,0.11450381679389313,0.14122137404580154,0.12595419847328243,0.08778625954198473,0.11450381679389313
inferiorparietal-rh,0.09836065573770492,0.20491803278688525,0.14754098360655737,0.11065573770491803,0.11475409836065574,0.12295081967213115,0.09016393442622951,0.11065573770491803
postcentral-lh,0.12585034013605442,0.11904761904761904,0.16326530612244897,0.10884353741496598,0.13945578231292516,0.1360544217687075,0.10204081632653061,0.1054421768707483
postcentral-rh,0.124,0.112,0.124,0.2,0.148,0.116,0.068,0.108
superiorfrontal-lh,0.12203389830508475,0.08813559322033898,0.13220338983050847,0.13220338983050847,0.18305084745762712,0.13220338983050847,0.09830508474576272,0.11186440677966102
superiorfrontal-rh,0.1213235294117647,0.11397058823529412,0.14338235294117646,0.11029411764705882,0.14705882352941177,0.17647058823529413,0.09926470588235294,0.08823529411764706
superiorparietal-lh,0.10176991150442478,0.10176991150442478,0.13716814159292035,0.07964601769911504,0.12831858407079647,0.11946902654867257,0.18584070796460178,0.14601769911504425
superiorparietal-rh,0.11811023622047244,0.0984251968503937,0.12992125984251968,0.1062992125984252,0.1377952755905512,0.0984251968503937,0.12598425196850394,0.18503937007874016
