,Fp1,FT9,AF7,AF3,F1,F5,F6,AF8
Fp1,0.33768494342906874,0.0,0.0,0.3228894691035683,0.0,0.0,0.0,0.3394255874673629
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.3339333933393339,0.0,0.0,0.3321332133213321,0.0,0.0,0.0,0.3339333933393339
F1,0.0,0.0,0.0,0.0,0.49356223175965663,0.16416309012875535,0.34227467811158796,0.0
F5,0.0,0.0,0.0,0.0,0.33406113537117904,0.3318777292576419,0.33406113537117904,0.0
F6,0.0,0.0,0.0,0.0,0.40430925221799746,0.19391634980988592,0.4017743979721166,0.0
AF8,0.32827004219409284,0.0,0.0,0.3130801687763713,0.0,0.0,0.0,0.35864978902953587
