,Fp1,FT9,AF7,AF3,F1,F5,AF8,AF4
Fp1,0.3240556660039761,0.0,0.0,0.31809145129224653,0.0,0.0,0.14314115308151093,0.2147117296222664
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.3213572854291417,0.0,0.0,0.3193612774451098,0.0,0.0,0.1437125748502994,0.2155688622754491
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.2608695652173913,0.0,0.0,0.2608695652173913,0.0,0.0,0.2572463768115942,0.2210144927536232
AF4,0.27979274611398963,0.0,0.0,0.27979274611398963,0.0,0.0,0.16321243523316062,0.2772020725388601
