,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.45965770171149145,0.33007334963325186,0.08557457212713937,0.019559902200488997,0.0,0.0,0.10513447432762836,0.0
caudalanteriorcingulate-rh,0.2967289719626168,0.47897196261682246,0.11214953271028037,0.004672897196261682,0.0,0.0,0.10747663551401869,0.0
frontalpole-lh,0.08493150684931507,0.11506849315068493,0.42191780821917807,0.07397260273972603,0.01643835616438356,0.0,0.2876712328767123,0.0
frontalpole-rh,0.012096774193548387,0.0,0.046370967741935484,0.3790322580645161,0.20967741935483872,0.04032258064516129,0.2721774193548387,0.04032258064516129
isthmuscingulate-rh,0.0,0.0,0.012738853503184714,0.31210191082802546,0.4745222929936306,0.0,0.20063694267515925,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.07518796992481203,0.0,0.7218045112781954,0.0,0.20300751879699247
rostralanteriorcingulate-rh,0.05845181674565561,0.0631911532385466,0.1579778830963665,0.22274881516587677,0.10900473933649289,0.0,0.3886255924170616,0.0
temporalpole-rh,0.0,0.0,0.0,0.1,0.0,0.28,0.0,0.62
