,caudalanteriorcingulate-lh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
frontalpole-lh,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
lateralorbitofrontal-lh,0.05,0.05,0.2,0.1,0.15,0.2,0.2,0.05
medialorbitofrontal-lh,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.058823529411764705
medialorbitofrontal-rh,0.05,0.05,0.2,0.1,0.15,0.2,0.2,0.05
rostralanteriorcingulate-lh,0.05,0.05,0.2,0.1,0.15,0.2,0.2,0.05
rostralanteriorcingulate-rh,0.05,0.05,0.2,0.1,0.15,0.2,0.2,0.05
rostralmiddlefrontal-lh,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
