,entorhinal-lh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7457627118644068,0.0,0.0,0.0,0.0,0.03389830508474576,0.22033898305084745,0.0
frontalpole-lh,0.0,0.5412371134020618,0.10309278350515463,0.16494845360824742,0.07216494845360824,0.11855670103092783,0.0,0.0
lateralorbitofrontal-lh,0.0,0.09230769230769231,0.5333333333333333,0.08205128205128205,0.10256410256410256,0.16923076923076924,0.0,0.020512820512820513
medialorbitofrontal-lh,0.0,0.22527472527472528,0.07692307692307693,0.42857142857142855,0.12637362637362637,0.14285714285714285,0.0,0.0
parsorbitalis-lh,0.0053475935828877,0.053475935828877004,0.12299465240641712,0.10160427807486631,0.5614973262032086,0.0962566844919786,0.0,0.058823529411764705
rostralanteriorcingulate-rh,0.035555555555555556,0.1288888888888889,0.13333333333333333,0.08888888888888889,0.06222222222222222,0.47555555555555556,0.07555555555555556,0.0
temporalpole-lh,0.2733812949640288,0.0,0.0,0.0,0.0,0.12949640287769784,0.5971223021582733,0.0
temporalpole-rh,0.009009009009009009,0.0,0.02702702702702703,0.0,0.13513513513513514,0.0,0.0,0.8288288288288288
