,entorhinal-lh,frontalpole-lh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
entorhinal-lh,0.6309523809523809,0.0,0.0,0.047619047619047616,0.07142857142857142,0.0,0.16666666666666666,0.08333333333333333
frontalpole-lh,0.0,0.9622641509433962,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
inferiortemporal-rh,0.0,0.0,0.3163265306122449,0.12244897959183673,0.21428571428571427,0.25510204081632654,0.0,0.09183673469387756
isthmuscingulate-rh,0.023255813953488372,0.0,0.20930232558139536,0.37209302325581395,0.18604651162790697,0.10465116279069768,0.09302325581395349,0.011627906976744186
lingual-rh,0.015384615384615385,0.0,0.16153846153846155,0.1076923076923077,0.36923076923076925,0.23846153846153847,0.038461538461538464,0.06923076923076923
pericalcarine-lh,0.0,0.0,0.2,0.05263157894736842,0.24210526315789474,0.42105263157894735,0.0,0.08421052631578947
pericalcarine-rh,0.13725490196078433,0.0392156862745098,0.00980392156862745,0.13725490196078433,0.0784313725490196,0.0,0.5980392156862745,0.0
temporalpole-lh,0.16216216216216217,0.0,0.0945945945945946,0.0,0.08108108108108109,0.08108108108108109,0.0,0.581081081081081
