,entorhinal-lh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsopercularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.3484848484848485,0.022727272727272728,0.16666666666666666,0.0,0.08333333333333333,0.06060606060606061,0.3181818181818182,0.0
fusiform-lh,0.0,0.48756218905472637,0.06965174129353234,0.22388059701492538,0.1890547263681592,0.004975124378109453,0.024875621890547265,0.0
lingual-lh,0.0967741935483871,0.10752688172043011,0.5268817204301075,0.0913978494623656,0.05913978494623656,0.0,0.11827956989247312,0.0
middletemporal-lh,0.0,0.22727272727272727,0.03535353535353535,0.5151515151515151,0.20202020202020202,0.020202020202020204,0.0,0.0
parahippocampal-lh,0.015544041450777202,0.20725388601036268,0.03626943005181347,0.20725388601036268,0.46113989637305697,0.0051813471502590676,0.06735751295336788,0.0
parsopercularis-lh,0.09836065573770492,0.0,0.03278688524590164,0.03278688524590164,0.0,0.7622950819672131,0.07377049180327869,0.0
temporalpole-lh,0.1951219512195122,0.06707317073170732,0.14634146341463414,0.03048780487804878,0.12804878048780488,0.042682926829268296,0.3902439024390244,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
