,bankssts-lh,entorhinal-lh,lateraloccipital-rh,parstriangularis-rh,pericalcarine-rh,temporalpole-lh,transversetemporal-lh,transversetemporal-rh
bankssts-lh,0.8703703703703703,0.046296296296296294,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
entorhinal-lh,0.11214953271028037,0.6448598130841121,0.0,0.07476635514018691,0.037383177570093455,0.0,0.1308411214953271,0.0
lateraloccipital-rh,0.0,0.0,0.6194029850746269,0.11194029850746269,0.1791044776119403,0.022388059701492536,0.06716417910447761,0.0
parstriangularis-rh,0.0,0.05172413793103448,0.1206896551724138,0.7672413793103449,0.0603448275862069,0.0,0.0,0.0
pericalcarine-rh,0.0,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.7982456140350878,0.0,0.0,0.008771929824561403
temporalpole-lh,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.0,0.0,0.6981132075471698,0.05660377358490566,0.0
transversetemporal-lh,0.011235955056179775,0.1797752808988764,0.056179775280898875,0.0,0.0,0.0,0.7528089887640449,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
