,FT9,FC1,T7,O1,F1,TP7,PO3,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.34375,0.0,0.34375,0.0,0.3125,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.3194444444444444,0.0,0.3611111111111111,0.0,0.3194444444444444,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.3283582089552239,0.0,0.34328358208955223,0.0,0.3283582089552239,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
