,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.4864864864864865,0.5135135135135135,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4418604651162791,0.5581395348837209,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
