,Fp1,T7,O1,F4,Fp2,F1,PO7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO7,0.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.8372093023255814,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
