,FT9,TP9,O1,F8,Fp2,AF7,AFz,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.35294117647058826
Fp2,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.028901734104046242,0.9710982658959537,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.40217391304347827,0.0,0.0,0.0,0.5978260869565217
