,F7,C3,TP9,F8,Fp2,AF7,AFz,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4969512195121951,0.5030487804878049,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.2459016393442623,0.7540983606557377,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.3901869158878505,0.2488317757009346,0.36098130841121495,0.0
AF7,0.0,0.0,0.0,0.0,0.31681681681681684,0.34684684684684686,0.33633633633633636,0.0
AFz,0.0,0.0,0.0,0.0,0.3481735159817352,0.2579908675799087,0.3938356164383562,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
