,F7,C3,TP9,F8,Fp2,AF7,AFz,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5011135857461024,0.30178173719376394,0.19710467706013363,0.0
AF7,0.0,0.0,0.0,0.0,0.35924932975871315,0.403485254691689,0.23726541554959785,0.0
AFz,0.0,0.0,0.0,0.0,0.3339622641509434,0.3339622641509434,0.3320754716981132,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
