,F7,C3,TP9,Fp2,AF7,AF3,AF8,AF4
F7,0.7029702970297029,0.0,0.297029702970297,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.20043572984749455,0.0,0.7995642701525054,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.6917808219178082,0.3082191780821918,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5056179775280899,0.4943820224719101,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.6209677419354839,0.3790322580645161,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.4639175257731959,0.5360824742268041,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
