,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.15492957746478872,0.1056338028169014,0.1619718309859155,0.14788732394366197,0.14788732394366197,0.1619718309859155,0.1056338028169014,0.014084507042253521
parsopercularis-lh,0.14705882352941177,0.13725490196078433,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.12745098039215685,0.0
precentral-rh,0.1513157894736842,0.09868421052631579,0.18421052631578946,0.13815789473684212,0.14473684210526316,0.16447368421052633,0.09868421052631579,0.019736842105263157
rostralmiddlefrontal-lh,0.14393939393939395,0.11363636363636363,0.1590909090909091,0.15151515151515152,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.0
rostralmiddlefrontal-rh,0.1417910447761194,0.11194029850746269,0.16417910447761194,0.14925373134328357,0.15671641791044777,0.16417910447761194,0.11194029850746269,0.0
superiortemporal-lh,0.14583333333333334,0.10416666666666667,0.1736111111111111,0.14583333333333334,0.1527777777777778,0.16666666666666666,0.10416666666666667,0.006944444444444444
superiortemporal-rh,0.1414141414141414,0.1111111111111111,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.1414141414141414,0.0
supramarginal-lh,0.25,0.0,0.25,0.0625,0.0625,0.1875,0.0,0.1875
