,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.162874251497006,0.0,0.037125748502994015,0.0,0.0,0.0,0.0023952095808383233,0.0,0.0,0.02035928143712575,0.0,0.11137724550898204,0.015568862275449102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023952095808383233,0.0023952095808383233,0.0,0.0,0.0,0.11137724550898204,0.009580838323353293,0.0,0.0,0.1125748502994012,0.0,0.008383233532934131,0.1437125748502994,0.0,0.0,0.0,0.0,0.0,0.0718562874251497,0.0,0.015568862275449102,0.0,0.008383233532934131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16407185628742516,0.0,0.0,0.0
Fz,0.0,0.051159072741806554,0.0,0.05195843325339728,0.05195843325339728,0.035171862509992005,0.0,0.05195843325339728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195843325339728,0.0,0.0,0.05195843325339728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238209432454037,0.0,0.0,0.05195843325339728,0.0,0.0,0.04476418864908074,0.04716227018385292,0.0,0.0,0.03836930455635491,0.0,0.05195843325339728,0.0,0.047961630695443645,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.04636290967226219,0.0,0.0,0.0,0.04716227018385292,0.0495603517186251,0.05195843325339728,0.0,0.05195843325339728,0.05195843325339728,0.0
F3,0.09404388714733543,0.0,0.09404388714733543,0.0,0.0,0.0,0.006269592476489028,0.0,0.0,0.0438871473354232,0.0,0.10031347962382445,0.0438871473354232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006269592476489028,0.006269592476489028,0.0,0.0,0.0,0.10031347962382445,0.025078369905956112,0.0,0.0,0.10031347962382445,0.0,0.0219435736677116,0.10031347962382445,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0438871473354232,0.0,0.0219435736677116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031347962382445,0.0,0.0,0.0
F7,0.0,0.038011695906432746,0.0,0.08771929824561403,0.07368421052631578,0.025730994152046785,0.0,0.04327485380116959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038011695906432746,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016374269005847954,0.0,0.0,0.08888888888888889,0.0,0.0,0.03274853801169591,0.03450292397660819,0.0,0.0,0.028070175438596492,0.0,0.048538011695906436,0.0,0.03508771929824561,0.0,0.0,0.0,0.03859649122807018,0.0,0.0,0.0,0.03391812865497076,0.0,0.0,0.0,0.03450292397660819,0.03742690058479532,0.07426900584795322,0.0,0.08421052631578947,0.03976608187134503,0.0
FT9,0.0,0.039852851011649294,0.0,0.07725321888412018,0.07602697731453097,0.0269773145309626,0.0,0.045370938074800735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039852851011649294,0.0,0.0,0.06989576946658492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0,0.0,0.07725321888412018,0.0,0.0,0.034334763948497854,0.036174126302881665,0.0,0.0,0.029429797670141016,0.0,0.050889025137952175,0.0,0.03678724708767627,0.0,0.0,0.0,0.0404659717964439,0.0,0.0,0.0,0.035561005518087066,0.0,0.0,0.0,0.036174126302881665,0.03923973022685469,0.07234825260576333,0.0,0.07725321888412018,0.041692213366033105,0.0
FC5,0.0,0.04851157662624035,0.0,0.04851157662624035,0.04851157662624035,0.047409040793825796,0.0,0.04851157662624035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04851157662624035,0.0,0.0,0.04851157662624035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030871003307607496,0.0,0.0,0.04851157662624035,0.0,0.0,0.04851157662624035,0.04851157662624035,0.0,0.0,0.04851157662624035,0.0,0.04851157662624035,0.0,0.04851157662624035,0.0,0.0,0.0,0.04851157662624035,0.0,0.0,0.0,0.04851157662624035,0.0,0.0,0.0,0.04851157662624035,0.04851157662624035,0.04851157662624035,0.0,0.04851157662624035,0.04851157662624035,0.0
FC1,0.0625,0.0,0.0625,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
C3,0.0,0.04822908816880181,0.0,0.05576488319517709,0.05576488319517709,0.033157498116051246,0.0,0.055011303692539565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048982667671439335,0.0,0.0,0.055011303692539565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02110022607385079,0.0,0.0,0.05576488319517709,0.0,0.0,0.04220045214770158,0.044461190655614165,0.0,0.0,0.03617181612660136,0.0,0.055011303692539565,0.0,0.0452147701582517,0.0,0.0,0.0,0.04973624717407687,0.0,0.0,0.0,0.04370761115297664,0.0,0.0,0.0,0.044461190655614165,0.04822908816880181,0.05576488319517709,0.0,0.05576488319517709,0.050489826676714394,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0546875,0.0,0.05078125,0.0,0.0,0.0,0.0078125,0.0,0.0,0.12890625,0.0,0.0859375,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0,0.09765625,0.03125,0.0,0.0,0.1171875,0.0,0.02734375,0.10546875,0.0,0.0,0.0,0.0,0.0,0.04296875,0.0,0.05859375,0.0,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
