,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.17408906882591094,0.15789473684210525,0.0931174089068826,0.15384615384615385,0.0,0.1659919028340081,0.1700404858299595,0.08502024291497975
caudalanteriorcingulate-rh,0.14776632302405499,0.17869415807560138,0.12371134020618557,0.12714776632302405,0.010309278350515464,0.16838487972508592,0.16838487972508592,0.07560137457044673
frontalpole-lh,0.12272727272727273,0.18181818181818182,0.19090909090909092,0.09545454545454546,0.031818181818181815,0.15454545454545454,0.15,0.07272727272727272
frontalpole-rh,0.15879828326180256,0.14163090128755365,0.07296137339055794,0.21030042918454936,0.0,0.15450643776824036,0.15879828326180256,0.10300429184549356
parahippocampal-rh,0.0,0.058823529411764705,0.10588235294117647,0.0,0.788235294117647,0.023529411764705882,0.023529411764705882,0.0
rostralanteriorcingulate-lh,0.14333333333333334,0.15333333333333332,0.1,0.13333333333333333,0.0,0.22,0.16666666666666666,0.08333333333333333
rostralanteriorcingulate-rh,0.15658362989323843,0.1601423487544484,0.10320284697508897,0.14590747330960854,0.0,0.1708185053380783,0.17437722419928825,0.08896797153024912
temporalpole-rh,0.11797752808988764,0.11235955056179775,0.07865168539325842,0.1348314606741573,0.0,0.12921348314606743,0.12921348314606743,0.29775280898876405
