,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.4146341463414634,0.5853658536585366,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-lh,0.0,0.0,0.6,0.36818181818181817,0.004545454545454545,0.0,0.02727272727272727,0.0
caudalmiddlefrontal-rh,0.0,0.0,0.35585585585585583,0.5900900900900901,0.02702702702702703,0.0,0.02702702702702703,0.0
frontalpole-lh,0.0,0.0,0.0,0.011049723756906077,0.3867403314917127,0.2430939226519337,0.11049723756906077,0.24861878453038674
frontalpole-rh,0.0,0.0,0.0,0.0,0.23255813953488372,0.29069767441860467,0.1744186046511628,0.3023255813953488
parahippocampal-lh,0.0,0.0,0.022099447513812154,0.027624309392265192,0.04419889502762431,0.0718232044198895,0.643646408839779,0.19060773480662985
posteriorcingulate-rh,0.0,0.0,0.0,0.0,0.15129151291512916,0.1881918819188192,0.2767527675276753,0.3837638376383764
