,cuneus-rh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,posteriorcingulate-lh,rostralanteriorcingulate-rh,superiorfrontal-rh,temporalpole-rh
cuneus-rh,0.4807692307692308,0.0,0.0,0.0,0.21153846153846154,0.0,0.3076923076923077,0.0
frontalpole-rh,0.0,0.474025974025974,0.0,0.38311688311688313,0.0,0.012987012987012988,0.0,0.12987012987012986
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.2876712328767123,0.0,0.5707762557077626,0.0502283105022831,0.0,0.0,0.091324200913242
posteriorcingulate-lh,0.06132075471698113,0.0,0.0,0.05188679245283019,0.7641509433962265,0.0,0.08018867924528301,0.04245283018867924
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiorfrontal-rh,0.16091954022988506,0.0,0.0,0.0,0.14942528735632185,0.0,0.4827586206896552,0.20689655172413793
temporalpole-rh,0.0,0.16,0.0,0.144,0.056,0.0,0.144,0.496
