,cuneus-rh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,posteriorcingulate-lh,rostralanteriorcingulate-rh,superiorfrontal-rh,temporalpole-rh
cuneus-rh,0.6445444319460067,0.0,0.048368953880764905,0.0022497187851518562,0.11698537682789652,0.01687289088863892,0.17097862767154107,0.0
frontalpole-rh,0.0,0.557161629434954,0.0,0.18791064388961892,0.0,0.13797634691195795,0.0,0.11695137976346912
insula-lh,0.09381663113006397,0.0,0.7420042643923241,0.06183368869936034,0.0511727078891258,0.0042643923240938165,0.021321961620469083,0.0255863539445629
medialorbitofrontal-lh,0.0,0.19101123595505617,0.026217228464419477,0.5405742821473158,0.049937578027465665,0.09987515605493133,0.052434456928838954,0.039950062421972535
posteriorcingulate-lh,0.14209827357237717,0.0,0.02656042496679947,0.05312084993359894,0.7091633466135459,0.0,0.057104913678618856,0.01195219123505976
rostralanteriorcingulate-rh,0.018950437317784258,0.15597667638483964,0.0029154518950437317,0.11370262390670553,0.0,0.6282798833819242,0.0,0.08017492711370262
superiorfrontal-rh,0.21153846153846154,0.0,0.01098901098901099,0.04945054945054945,0.061813186813186816,0.0,0.6414835164835165,0.024725274725274724
temporalpole-rh,0.0,0.10201511335012595,0.017632241813602016,0.03400503778337532,0.008816120906801008,0.06297229219143577,0.022670025188916875,0.7518891687657431
