,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.4698952879581152,0.4397905759162304,0.0,0.0,0.03795811518324607,0.0,0.05235602094240838,0.0
caudalanteriorcingulate-rh,0.41815856777493604,0.4833759590792839,0.0,0.0,0.049872122762148335,0.0,0.04859335038363171,0.0
caudalmiddlefrontal-lh,0.0,0.0,0.5952380952380952,0.18067226890756302,0.0056022408963585435,0.014005602240896359,0.08403361344537816,0.12044817927170869
caudalmiddlefrontal-rh,0.0,0.0,0.1777456647398844,0.6228323699421965,0.008670520231213872,0.0,0.011560693641618497,0.1791907514450867
frontalpole-lh,0.04448398576512456,0.05871886120996441,0.005338078291814947,0.0035587188612099642,0.604982206405694,0.1619217081850534,0.03558718861209965,0.08540925266903915
frontalpole-rh,0.0,0.0,0.01692524682651622,0.0,0.1227080394922426,0.7447108603667136,0.04231311706629055,0.07334273624823695
parahippocampal-lh,0.057104913678618856,0.055776892430278883,0.08764940239043825,0.021248339973439574,0.021248339973439574,0.034528552456839307,0.5737051792828686,0.14873837981407703
posteriorcingulate-rh,0.0,0.0,0.0951219512195122,0.1597560975609756,0.05121951219512195,0.06219512195121951,0.13902439024390245,0.4926829268292683
