,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,parstriangularis-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3991507430997877,0.37367303609341823,0.0,0.0,0.0870488322717622,0.0,0.027600849256900213,0.11252653927813164
caudalanteriorcingulate-rh,0.36807095343680707,0.4190687361419069,0.0,0.0,0.06651884700665188,0.0,0.05321507760532151,0.09312638580931264
frontalpole-lh,0.0,0.0,0.4876847290640394,0.059113300492610835,0.059113300492610835,0.07881773399014778,0.31527093596059114,0.0
frontalpole-rh,0.0,0.0,0.36363636363636365,0.3333333333333333,0.0,0.0,0.30303030303030304,0.0
medialorbitofrontal-lh,0.17857142857142858,0.1349206349206349,0.031746031746031744,0.0,0.38095238095238093,0.0,0.0,0.27380952380952384
parahippocampal-rh,0.0,0.0,0.144,0.0,0.0,0.656,0.2,0.0
parstriangularis-rh,0.03501945525291829,0.07782101167315175,0.2723735408560311,0.04669260700389105,0.0,0.08949416342412451,0.4785992217898833,0.0
temporalpole-rh,0.2336065573770492,0.1885245901639344,0.0,0.0,0.26639344262295084,0.0,0.0,0.3114754098360656
