,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1388888888888889,0.1527777777777778,0.1527777777777778,0.05555555555555555,0.125,0.125,0.09722222222222222,0.1527777777777778
frontalpole-lh,0.136986301369863,0.1506849315068493,0.1643835616438356,0.0547945205479452,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.1506849315068493
frontalpole-rh,0.136986301369863,0.1506849315068493,0.1643835616438356,0.0547945205479452,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.1506849315068493
fusiform-rh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
medialorbitofrontal-rh,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.057971014492753624,0.13043478260869565,0.13043478260869565,0.10144927536231885,0.14492753623188406
parahippocampal-lh,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.057971014492753624,0.13043478260869565,0.13043478260869565,0.10144927536231885,0.14492753623188406
parahippocampal-rh,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.06779661016949153,0.13559322033898305,0.13559322033898305,0.11864406779661017,0.13559322033898305
rostralanteriorcingulate-rh,0.136986301369863,0.1506849315068493,0.1643835616438356,0.0547945205479452,0.1232876712328767,0.1232876712328767,0.0958904109589041,0.1506849315068493
