,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-rh,posteriorcingulate-rh,temporalpole-rh
caudalmiddlefrontal-rh,0.6310679611650486,0.0,0.0,0.0,0.0,0.2766990291262136,0.09223300970873786,0.0
frontalpole-lh,0.0,0.9152542372881356,0.022598870056497175,0.0,0.02824858757062147,0.0,0.03389830508474576,0.0
frontalpole-rh,0.0,0.0041841004184100415,0.7698744769874477,0.0,0.1087866108786611,0.11715481171548117,0.0,0.0
insula-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.03225806451612903,0.11059907834101383,0.0,0.6451612903225806,0.07834101382488479,0.1336405529953917,0.0
paracentral-rh,0.19155844155844157,0.0,0.08441558441558442,0.0,0.08116883116883117,0.5941558441558441,0.048701298701298704,0.0
posteriorcingulate-rh,0.07352941176470588,0.0392156862745098,0.0,0.0,0.1323529411764706,0.05392156862745098,0.7009803921568627,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
