,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.7994186046511628,0.06395348837209303,0.005813953488372093,0.0,0.06976744186046512,0.0377906976744186,0.023255813953488372,0.0
entorhinal-lh,0.03900709219858156,0.5070921985815603,0.10460992907801418,0.05851063829787234,0.09042553191489362,0.08333333333333333,0.09574468085106383,0.02127659574468085
frontalpole-lh,0.016042780748663103,0.13101604278074866,0.6818181818181818,0.10160427807486631,0.01871657754010695,0.0106951871657754,0.040106951871657755,0.0
frontalpole-rh,0.0,0.18218623481781376,0.22267206477732793,0.5951417004048583,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.06441717791411043,0.12883435582822086,0.027607361963190184,0.0,0.6012269938650306,0.13496932515337423,0.006134969325153374,0.03680981595092025
parstriangularis-lh,0.039886039886039885,0.13675213675213677,0.014245014245014245,0.0,0.15669515669515668,0.6524216524216524,0.0,0.0
temporalpole-lh,0.030973451327433628,0.2168141592920354,0.035398230088495575,0.022123893805309734,0.0,0.0,0.6946902654867256,0.0
temporalpole-rh,0.0,0.02622950819672131,0.0,0.0,0.03278688524590164,0.0,0.0,0.940983606557377
