,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.5669456066945606,0.014644351464435146,0.0041841004184100415,0.056485355648535567,0.02301255230125523,0.16108786610878661,0.06694560669456066,0.10669456066945607
frontalpole-lh,0.030303030303030304,0.581267217630854,0.19834710743801653,0.03581267217630854,0.14600550964187328,0.008264462809917356,0.0,0.0
frontalpole-rh,0.010526315789473684,0.21842105263157896,0.5894736842105263,0.08947368421052632,0.05789473684210526,0.021052631578947368,0.0,0.013157894736842105
parahippocampal-rh,0.07967032967032966,0.04120879120879121,0.09065934065934066,0.6538461538461539,0.02197802197802198,0.08516483516483517,0.0,0.027472527472527472
parsorbitalis-lh,0.04838709677419355,0.12580645161290321,0.05161290322580645,0.04516129032258064,0.6870967741935484,0.025806451612903226,0.016129032258064516,0.0
temporalpole-lh,0.16573556797020483,0.00558659217877095,0.0111731843575419,0.040968342644320296,0.0111731843575419,0.5698324022346368,0.01675977653631285,0.1787709497206704
temporalpole-rh,0.09933774834437085,0.0,0.0,0.0,0.023178807947019868,0.039735099337748346,0.8211920529801324,0.016556291390728478
transversetemporal-lh,0.1414141414141414,0.0,0.010101010101010102,0.017676767676767676,0.0,0.2474747474747475,0.005050505050505051,0.5782828282828283
