,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.46846846846846846,0.05405405405405406,0.1021021021021021,0.1021021021021021,0.028528528528528527,0.02252252252252252,0.13963963963963963,0.08258258258258258
frontalpole-lh,0.05454545454545454,0.33506493506493507,0.18441558441558442,0.16753246753246753,0.07792207792207792,0.09610389610389611,0.015584415584415584,0.06883116883116883
frontalpole-rh,0.09498680738786279,0.16886543535620052,0.34300791556728233,0.08311345646437995,0.079155672823219,0.0870712401055409,0.036939313984168866,0.10686015831134564
medialorbitofrontal-lh,0.0906832298136646,0.18012422360248448,0.08944099378881988,0.3204968944099379,0.10559006211180125,0.09565217391304348,0.043478260869565216,0.07453416149068323
parstriangularis-lh,0.0576,0.0752,0.0944,0.1328,0.4048,0.1216,0.0768,0.0368
rostralanteriorcingulate-rh,0.021834061135371178,0.11353711790393013,0.10480349344978165,0.1222707423580786,0.13973799126637554,0.39737991266375544,0.008733624454148471,0.09170305676855896
temporalpole-lh,0.2200488997555012,0.012224938875305624,0.04156479217603912,0.08801955990220049,0.10513447432762836,0.012224938875305624,0.4792176039119804,0.04156479217603912
temporalpole-rh,0.08306709265175719,0.0670926517571885,0.11661341853035144,0.08466453674121406,0.04153354632587859,0.12779552715654952,0.03354632587859425,0.44568690095846647
