,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.36065573770491804,0.04918032786885246,0.29508196721311475,0.0,0.0,0.08196721311475409,0.0,0.21311475409836064
frontalpole-lh,0.03977272727272727,0.3181818181818182,0.25,0.09090909090909091,0.03409090909090909,0.13068181818181818,0.0,0.13636363636363635
frontalpole-rh,0.0703125,0.12109375,0.37109375,0.0390625,0.08984375,0.1328125,0.0,0.17578125
medialorbitofrontal-lh,0.0,0.11734693877551021,0.07653061224489796,0.2857142857142857,0.12755102040816327,0.23979591836734693,0.0,0.15306122448979592
parstriangularis-lh,0.0,0.047619047619047616,0.1523809523809524,0.21904761904761905,0.4380952380952381,0.12380952380952381,0.0,0.01904761904761905
rostralanteriorcingulate-rh,0.010948905109489052,0.08394160583941605,0.13138686131386862,0.17518248175182483,0.08394160583941605,0.3357664233576642,0.0,0.17883211678832117
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.033707865168539325,0.08614232209737828,0.1647940074906367,0.12734082397003746,0.0299625468164794,0.23220973782771537,0.0,0.3258426966292135
