,P7,TP7,P5,PO7,PO3,PO8,AF4,F2
P7,0.5523255813953488,0.0,0.0,0.4476744186046512,0.0,0.0,0.0,0.0
TP7,0.0,0.2846715328467153,0.291970802919708,0.0,0.23357664233576642,0.0,0.0,0.1897810218978102
P5,0.0,0.25316455696202533,0.379746835443038,0.0,0.20253164556962025,0.0,0.0,0.16455696202531644
PO7,0.5033112582781457,0.0,0.0,0.4966887417218543,0.0,0.0,0.0,0.0
PO3,0.0,0.2644628099173554,0.2644628099173554,0.0,0.256198347107438,0.0,0.0,0.21487603305785125
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.2524271844660194,0.2524271844660194,0.0,0.2524271844660194,0.0,0.0,0.24271844660194175
