,P7,TP7,P5,PO7,PO3,PO8,AF4,F2
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.4927536231884058,0.0,0.0,0.0,0.0,0.5072463768115942
PO7,0.0,0.0,0.0,0.49295774647887325,0.0,0.0,0.5070422535211268,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.32432432432432434,0.0,0.0,0.6756756756756757,0.0
F2,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333
