,F3,FT9,AF7,AF3,AFz,TP7,PO3,AF8
F3,0.5063291139240507,0.4936708860759494,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.5061728395061729,0.49382716049382713,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.21902017291066284,0.1988472622478386,0.2017291066282421,0.1037463976945245,0.08357348703170028,0.1930835734870317
AF3,0.0,0.0,0.20489296636085627,0.20489296636085627,0.19877675840978593,0.11009174311926606,0.08256880733944955,0.19877675840978593
AFz,0.0,0.0,0.20474777448071216,0.20474777448071216,0.20178041543026706,0.10682492581602374,0.0830860534124629,0.19881305637982197
TP7,0.0,0.0,0.17587939698492464,0.18090452261306533,0.17587939698492464,0.17587939698492464,0.11055276381909548,0.18090452261306533
PO3,0.0,0.0,0.1781609195402299,0.16666666666666666,0.1724137931034483,0.13793103448275862,0.1781609195402299,0.16666666666666666
AF8,0.0,0.0,0.2006172839506173,0.2037037037037037,0.2006172839506173,0.1111111111111111,0.08333333333333333,0.2006172839506173
