,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.4368932038834951,0.0,0.4077669902912621,0.1553398058252427,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.43,0.0,0.41,0.16,0.0,0.0,0.0,0.0
AF7,0.34,0.0,0.34,0.32,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
