,Fp1,FT9,T7,TP9,Fp2,F5,TP7,AF4
Fp1,0.5050505050505051,0.0,0.0,0.0,0.494949494949495,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.5185185185185185
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.46551724137931033,0.0,0.5344827586206896
