,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5926966292134831,0.028089887640449437,0.05758426966292135,0.09269662921348315,0.10814606741573034,0.10674157303370786,0.014044943820224719,0.0
entorhinal-lh,0.02556818181818182,0.5823863636363636,0.06818181818181818,0.09943181818181818,0.02556818181818182,0.046875,0.10795454545454546,0.04403409090909091
frontalpole-lh,0.05813953488372093,0.059431524547803614,0.6201550387596899,0.17700258397932817,0.0,0.023255813953488372,0.04909560723514212,0.012919896640826873
frontalpole-rh,0.08719346049046321,0.08991825613079019,0.1880108991825613,0.5177111716621253,0.0326975476839237,0.051771117166212535,0.021798365122615803,0.010899182561307902
parstriangularis-lh,0.15966386554621848,0.037815126050420166,0.0,0.0546218487394958,0.615546218487395,0.06512605042016807,0.06722689075630252,0.0
rostralanteriorcingulate-lh,0.12357414448669202,0.0741444866920152,0.024714828897338403,0.06653992395437262,0.051330798479087454,0.55893536121673,0.10076045627376426,0.0
temporalpole-lh,0.01557632398753894,0.11838006230529595,0.04672897196261682,0.01557632398753894,0.0529595015576324,0.09501557632398754,0.5498442367601246,0.1059190031152648
temporalpole-rh,0.0,0.06044905008635579,0.018998272884283247,0.010362694300518135,0.0,0.0,0.12089810017271158,0.7892918825561313
