,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.4879807692307692,0.06971153846153846,0.04927884615384615,0.09735576923076923,0.06610576923076923,0.140625,0.06850961538461539,0.020432692307692308
frontalpole-lh,0.041237113402061855,0.31958762886597936,0.19518900343642612,0.15395189003436427,0.07766323024054983,0.12439862542955327,0.05085910652920962,0.03711340206185567
frontalpole-rh,0.03562753036437247,0.2194331983805668,0.2963562753036437,0.11740890688259109,0.10688259109311742,0.10688259109311742,0.07611336032388664,0.04129554655870445
medialorbitofrontal-lh,0.060351413292589765,0.18716577540106952,0.12605042016806722,0.2773109243697479,0.07563025210084033,0.1520244461420932,0.09472880061115355,0.026737967914438502
parstriangularis-lh,0.045105566218809984,0.11036468330134357,0.1324376199616123,0.09404990403071017,0.3963531669865643,0.06525911708253358,0.09980806142034548,0.05662188099808062
rostralanteriorcingulate-rh,0.09504132231404959,0.15454545454545454,0.11652892561983472,0.16942148760330578,0.06694214876033058,0.31322314049586775,0.05206611570247934,0.032231404958677684
temporalpole-lh,0.05744888023369036,0.0798442064264849,0.09444985394352483,0.11879259980525804,0.08373904576436222,0.05939629990262902,0.4371957156767283,0.0691333982473223
temporalpole-rh,0.023183925811437404,0.08346213292117466,0.0695517774343122,0.05873261205564142,0.080370942812983,0.06027820710973725,0.10664605873261206,0.517774343122102
