,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsopercularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.49941792782305006,0.25029103608847497,0.0640279394644936,0.008149010477299184,0.10011641443538999,0.06053550640279395,0.010477299185098952,0.006984866123399301
caudalanteriorcingulate-rh,0.225,0.4523809523809524,0.10476190476190476,0.05238095238095238,0.07142857142857142,0.07976190476190476,0.0,0.014285714285714285
frontalpole-lh,0.059178743961352656,0.10265700483091787,0.5120772946859904,0.1316425120772947,0.027777777777777776,0.10507246376811594,0.016908212560386472,0.04468599033816425
frontalpole-rh,0.006868131868131868,0.057692307692307696,0.1346153846153846,0.7115384615384616,0.0,0.059065934065934064,0.0,0.03021978021978022
parsopercularis-lh,0.17049808429118773,0.12260536398467432,0.05172413793103448,0.0038314176245210726,0.4329501915708812,0.1417624521072797,0.07662835249042145,0.0
rostralanteriorcingulate-rh,0.08,0.1072,0.1232,0.0752,0.112,0.4704,0.024,0.008
temporalpole-lh,0.017543859649122806,0.0,0.040100250626566414,0.0,0.10275689223057644,0.03258145363408521,0.7844611528822055,0.022556390977443608
temporalpole-rh,0.010309278350515464,0.02577319587628866,0.08505154639175258,0.05154639175257732,0.0,0.015463917525773196,0.023195876288659795,0.788659793814433
