,Fp1,Fz,FC1,FC2,AF7,AF3,F1,FCz
Fp1,0.20814844695441712,0.0,0.0,0.20129084308188785,0.19483662767244858,0.0,0.20653489310205728,0.1891891891891892
Fz,0.0,0.33651344319167387,0.32784041630529054,0.0,0.0,0.33564614050303554,0.0,0.0
FC1,0.0,0.3324584426946632,0.33770778652668415,0.0,0.0,0.32983377077865267,0.0,0.0
FC2,0.20267531414673692,0.0,0.0,0.20794487231455208,0.19618970409404135,0.0,0.20267531414673692,0.19051479529793272
AF7,0.19573097060008054,0.0,0.0,0.19613370922271445,0.20821586790173177,0.0,0.19734192509061618,0.20257752718485703
AF3,0.0,0.3353658536585366,0.32665505226480834,0.0,0.0,0.33797909407665505,0.0,0.0
F1,0.20591763294682128,0.0,0.0,0.19992003198720512,0.1955217912834866,0.0,0.20791683326669333,0.19072371051579368
FCz,0.19194794631964213,0.0,0.0,0.19235461569743798,0.2057747051647011,0.0,0.19520130134200894,0.21472143147620984
