,F3,FC6,FC2,AF7,F1,F5,FC4,FCz
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.33121019108280253,0.0,0.3343949044585987,0.0,0.0,0.0,0.3343949044585987
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.21428571428571427,0.0,0.44081632653061226,0.0,0.0,0.0,0.3448979591836735
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FCz,0.0,0.2267818574514039,0.0,0.3693304535637149,0.0,0.0,0.0,0.4038876889848812
