,F7,C3,O2,CP2,F8,AF7,FT8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.6382536382536382,0.018711018711018712,0.34303534303534305
FT8,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.38235294117647056,0.4117647058823529
AF8,0.0,0.0,0.0,0.0,0.0,0.4004914004914005,0.0343980343980344,0.5651105651105651
