,F7,C3,O2,CP2,F8,AF7,FT8,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.3675889328063241,0.0,0.0,0.0,0.3675889328063241,0.0,0.2648221343873518
O2,0.0,0.0,0.5862068965517241,0.0,0.0,0.02586206896551724,0.0,0.3879310344827586
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3102310231023102,0.0033003300330033004,0.0,0.0,0.38613861386138615,0.0,0.30033003300330036
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.20414201183431951,0.12721893491124261,0.0,0.0,0.27514792899408286,0.0,0.39349112426035504
